Id,SalePrice
1461,126413.76811793496
1462,169219.357226336
1463,179177.0674895877
1464,197429.21652668764
1465,178826.91682644206
1466,170754.58284532872
1467,175702.75775451842
1468,164633.62801648254
1469,185412.20243716583
1470,124426.1219203358
1471,200080.70700931211
1472,97341.03924401535
1473,97796.80853219991
1474,156176.58666195287
1475,120039.49092097569
1476,392849.5292893428
1477,245166.7582904159
1478,304309.48977138166
1479,270395.75978363166
1480,461830.77194961143
1481,299893.4751504709
1482,209877.63718552882
1483,170534.27276208377
1484,163541.27269600926
1485,178985.14718453094
1486,194124.03597117693
1487,350950.7701337471
1488,233838.28071137826
1489,207176.54043242754
1490,227306.02305008218
1491,188308.93245375666
1492,86065.11987063709
1493,194914.2963789698
1494,282967.20564495656
1495,288723.49522355746
1496,241005.34683977463
1497,179222.64177089004
1498,161789.1353613989
1499,158165.3050802347
1500,149199.15780600096
1501,190596.33945429738
1502,146701.50307574446
1503,318323.82779457414
1504,232754.16072113023
1505,226034.86494270165
1506,195605.6972126498
1507,247437.5299180553
1508,199641.9196706195
1509,168884.65585367937
1510,146668.31783536106
1511,138317.20512913834
1512,170827.26078528585
1513,159472.78429402216
1514,156592.21087824812
1515,200809.3673745694
1516,158893.89663455167
1517,161375.59618542777
1518,131775.80753321707
1519,225860.30490549462
1520,133857.0951202716
1521,133259.19761434916
1522,175354.64463893356
1523,112419.8625561227
1524,122303.07993833418
1525,120410.13751390399
1526,110078.73495875663
1527,101655.47554672121
1528,131591.9911195861
1529,149395.90684539004
1530,180338.20873896178
1531,98986.52398169582
1532,110749.20991590293
1533,151308.9666436281
1534,118006.31850155798
1535,150855.03058923394
1536,107052.79643445127
1537,59650.11282500735
1538,180080.46089938012
1539,202872.84518555162
1540,100631.49655703803
1541,144097.78989008258
1542,135426.7036382188
1543,231280.8369274128
1544,81423.74352116765
1545,110214.80165468874
1546,132266.484336024
1547,149229.93061358252
1548,138854.22886727384
1549,122526.41966235201
1550,145937.27121360233
1551,112386.3399731085
1552,120414.01644155619
1553,153951.87315586308
1554,117752.2139929751
1555,173377.1439356631
1556,86576.45274134693
1557,105526.56438234943
1558,95925.11802599214
1559,80396.00255236504
1560,127804.29250886117
1561,133818.07941311994
1562,128611.13629700078
1563,120099.72937737448
1564,154289.2279699656
1565,143921.82385394396
1566,237670.63037759758
1567,62694.97828841242
1568,225484.68812465892
1569,139957.77961939934
1570,138555.76805471303
1571,115668.16346739963
1572,149493.45477410653
1573,239484.93921398596
1574,119499.97050925267
1575,220110.51706067065
1576,251505.07756513864
1577,198010.45586703383
1578,155735.48261940002
1579,141154.75716452274
1580,192408.78587896455
1581,156738.6329872857
1582,126382.69797698196
1583,312684.9699043652
1584,230138.59767524523
1585,140691.4539793896
1586,61670.93416370484
1587,93839.54855205822
1588,152372.37666308542
1589,93357.96903837344
1590,132250.24787401877
1591,95232.47849495735
1592,117251.6332194905
1593,130481.31468922747
1594,134759.06607485792
1595,101863.31404252113
1596,232329.81051033456
1597,189213.72703907837
1598,208161.0944819362
1599,167854.40835743703
1600,165384.31476196164
1601,66271.67028051344
1602,113284.25069639835
1603,79967.5732190388
1604,279176.23778327915
1605,245129.3719072944
1606,164074.1752359972
1607,152433.9420641185
1608,208933.51751310925
1609,191288.95666830428
1610,156735.74147445528
1611,136360.19111243507
1612,171352.73667543766
1613,155699.7475889425
