Id,SalePrice
1461,129000.0
1462,157000.0
1463,173000.0
1464,130500.0
1465,210000.0
1466,130500.0
1467,140000.0
1468,130500.0
1469,189000.0
1470,129500.0
1471,206300.0
1472,94500.0
1473,88000.0
1474,148500.0
1475,139400.0
1476,426000.0
1477,235128.0
1478,319900.0
1479,236500.0
1480,385000.0
1481,285000.0
1482,202500.0
1483,169990.0
1484,208900.0
1485,184000.0
1486,224900.0
1487,402000.0
1488,252000.0
1489,250580.0
1490,184000.0
1491,176000.0
1492,109500.0
1493,130500.0
1494,317000.0
1495,305900.0
1496,222000.0
1497,208900.0
1498,148800.0
1499,151000.0
1500,80000.0
1501,177500.0
1502,173000.0
1503,392000.0
1504,229456.0
1505,204000.0
1506,185750.0
1507,151400.0
1508,170000.0
1509,159000.0
1510,147500.0
1511,170000.0
1512,218000.0
1513,159000.0
1514,127000.0
1515,189000.0
1516,154000.0
1517,164900.0
1518,124000.0
1519,233170.0
1520,145500.0
1521,158000.0
1522,168000.0
1523,99500.0
1524,112500.0
1525,62383.0
1526,114500.0
1527,107500.0
1528,132000.0
1529,150000.0
1530,182900.0
1531,104000.0
1532,115000.0
1533,167500.0
1534,99500.0
1535,131000.0
1536,120000.0
1537,61000.0
1538,161000.0
1539,299800.0
1540,130000.0
1541,130500.0
1542,140000.0
1543,159500.0
1544,83000.0
1545,81000.0
1546,110000.0
1547,152000.0
1548,152000.0
1549,124000.0
1550,135000.0
1551,110500.0
1552,149900.0
1553,135500.0
1554,64500.0
1555,127000.0
1556,76000.0
1557,144000.0
1558,83000.0
1559,130000.0
1560,95000.0
1561,139000.0
1562,137500.0
1563,144000.0
1564,167900.0
1565,148000.0
1566,226000.0
1567,76000.0
1568,222000.0
1569,165500.0
1570,120000.0
1571,145250.0
1572,145000.0
1573,279500.0
1574,60000.0
1575,206300.0
1576,218000.0
1577,198900.0
1578,130500.0
1579,143750.0
1580,189000.0
1581,148000.0
1582,129000.0
1583,315000.0
1584,239799.0
1585,140000.0
1586,67000.0
1587,107500.0
1588,140000.0
1589,80000.0
1590,154000.0
1591,99900.0
1592,108480.0
1593,100000.0
1594,169000.0
1595,115000.0
1596,230000.0
1597,154300.0
1598,172500.0
1599,220000.0
1600,212000.0
1601,89000.0
1602,113000.0
