Id,SalePrice
1461,117747.60010335024
1462,154268.98702857603
1463,174602.8193057624
1464,192328.65923120404
1465,194245.9390600391
1466,175047.78313683526
1467,174174.32988076878
1468,162075.41598252876
1469,199157.92237928967
1470,123529.07764507536
1471,197592.93935894797
1472,95706.97531343835
1473,92193.4012165874
1474,152412.49287606005
1475,124335.22534947205
1476,429600.2348700155
1477,266608.9815639643
1478,313761.95088905015
1479,284711.3085004606
1480,481063.7366539503
1481,329764.53698691586
1482,214316.01716898778
1483,173529.42109504095
1484,167843.02347248993
1485,179967.16171794062
1486,196477.09194247323
1487,360638.6732672256
1488,235293.42745663176
1489,203198.74813864715
1490,229817.14289503972
1491,193095.73159855462
1492,85312.78141247823
1493,201659.1854685211
1494,289608.28106142324
1495,287582.1794752558
1496,229250.33409746177
1497,174199.7633000849
1498,169344.2560541225
1499,165057.91888333292
1500,141368.48594261665
1501,175770.8957088757
1502,152785.47264784988
1503,315454.89783697075
1504,230990.54737732685
1505,221542.91490819864
1506,195220.43028901273
1507,249582.52818235307
1508,206784.4351673814
1509,164230.24315074066
1510,143748.83991729034
1511,141202.41018114847
1512,175729.90655369795
1513,154485.40592149412
1514,181451.01978540057
1515,197510.1087030138
1516,165694.20076926873
1517,162190.39700937615
1518,134039.53328107236
1519,218955.87990123412
1520,130793.24446304666
1521,132939.72560231684
1522,178913.71400355027
1523,100629.38100178998
1524,126289.37268582075
1525,120083.95550771372
1526,107064.95614468871
1527,104966.69185084417
1528,127554.51476119405
1529,146019.8135636228
1530,192814.42101204125
1531,100509.63356064694
1532,105728.08625426584
1533,157523.6038853027
1534,122706.78311689777
1535,156174.27550885474
1536,103018.00088989045
1537,68378.10181993699
1538,180918.45365097994
1539,183550.2573991868
1540,97881.14382100714
1541,141569.6758823464
1542,133586.09807667334
1543,230100.99774693153
1544,80312.3279201106
1545,116428.47798371977
1546,132395.3910158371
1547,136414.2385000745
1548,139142.83356117454
1549,117997.63220153507
1550,140489.63427115485
1551,117340.36267322014
1552,134102.00659812617
1553,150479.3860417355
1554,112250.4634499154
1555,173562.4786858284
1556,76410.67724500722
1557,95404.8726120145
1558,91193.5849706908
1559,72276.40904691876
1560,140112.6341417442
1561,137613.5225181861
1562,131842.59745036063
1563,121693.28220121111
1564,156629.12105067426
1565,152450.34891663402
1566,242157.62579258266
1567,66162.37636408213
1568,227644.42214737955
1569,127808.57978853046
1570,134430.80532995574
1571,120946.8484746058
1572,146021.46125478242
1573,254334.95670436358
1574,116310.19312534572
1575,223072.60625643661
1576,237510.44606523676
1577,194032.20839153905
1578,163251.73397801296
1579,143827.0918217726
1580,197281.34139324227
1581,156082.9163727041
1582,123873.11050324366
1583,309123.50403225806
1584,224155.42929666216
1585,138143.9879146605
1586,69604.82828482243
1587,96096.62171649694
1588,149838.56892564634
1589,104661.48667770253
1590,132037.3303537495
1591,88972.53318190867
1592,122431.21835825114
1593,133258.86837620244
1594,116682.02092246631
1595,104150.52811940867
1596,237763.22158757297
1597,186140.41218045694
1598,217594.21930210476
1599,182344.64710518304
1600,181267.86251767573
1601,67358.17041651663
1602,114615.2561512747
1603,84153.87879242828
1604,286982.07502903964
1605,241446.13913996087
1606,165269.4360283641
1607,164280.08550738866
1608,214562.91999485658
1609,202497.0345043965
1610,154141.294364466
1611,136213.37370774391
1612,175841.59826566922
1613,163738.45591214372
1614,130857.26614555091
1615,82146.08397552281
1616,70316.5998568389
1617,85892.83621549224
1618,124080.49484449947
1619,142489.65821671797
1620,165447.07408659044
1621,130680.71100757748
1622,139969.07114344236
1623,280209.7631602889
1624,221482.6645183027
1625,120307.8606883199
1626,169938.74456468565
1627,186121.62033950718
1628,283810.6928513306
1629,183990.37916808014
1630,384646.7795001813
1631,224072.99757462688
1632,239559.91871709112
1633,175121.33523596477
1634,184652.02001638757
1635,182646.19088640067
1636,154760.26935946613
1637,177892.2827630931
1638,192510.07615713135
1639,182217.63264137565
1640,255436.09678798896
1641,179042.8054065278
1642,225311.20599131356
1643,212713.83909272662
1644,233563.33790554354
1645,199293.7573647764
1646,156390.18089130198
1647,161828.48599837822
1648,130562.58951221127
1649,133234.35874690165
1650,109307.43019370522
1651,122967.60890064032
1652,99642.5105441279
1653,96925.5443534278
1654,151275.48348032383
1655,150568.63852538535
1656,142162.59646092987
1657,152889.1572219364
1658,147833.39190321745
1659,135119.51480767474
1660,157547.00651368435
1661,444656.09474815
1662,417329.54128430004
1663,401882.793028141
1664,503635.1088792932
1665,323494.7449086027
1666,312337.23538853053
1667,381870.20917771815
1668,349008.0966338529
1669,294369.5078507514
1670,362160.6341631089
1671,257283.22353830945
1672,459024.8514701412
1673,290882.8066516833
1674,245856.45255260175
1675,188962.59133812372
1676,192674.4591716422
1677,216492.44605170225
1678,474190.9991833784
1679,410305.9392094002
1680,335762.9557805954
1681,256310.15634359868
1682,304055.9672853807
1683,183015.27090159574
1684,175576.60556039936
1685,175884.38203875013
1686,173875.349180448
1687,170058.57666718416
1688,186191.02318430238
1689,189949.16761025882
1690,190888.89678247657
1691,182956.52337964418
1692,281635.69739215565
1693,169599.05508844164
1694,180615.29285349394
1695,170595.70482059527
1696,261647.7409189587
1697,180550.96604828452
1698,360086.6223025975
1699,331211.2205843502
1700,249596.82891064038
1701,267264.75525111915
1702,249847.19640576735
1703,243032.42939125284
1704,285567.5586798568
1705,251056.72801226797
1706,462329.8474414698
1707,223297.67603592965
1708,210591.97139033294
1709,273526.06882946054
1710,225649.59597644553
1711,269252.203219499
1712,231084.6532139764
1713,271074.58868453675
1714,214326.13314319766
1715,207739.20334845042
1716,187344.60067161956
1717,187966.40058985702
1718,137174.72379584677
1719,204915.32036936368
1720,251756.62040680132
1721,170936.0435132083
1722,133269.57841949526
1723,156125.28557669232
1724,209601.11855320068
1725,238533.57657337596
1726,184344.0998243354
1727,150020.0116335853
1728,180444.1783841702
1729,160265.4266211052
1730,166794.70755548635
1731,120114.94775822599
1732,128144.32806541669
1733,114188.29208791684
1734,114493.79389527196
1735,136096.15439564397
1736,107520.5092369455
1737,316074.8094782091
1738,229049.58644997037
1739,268525.6750800088
1740,226182.16746211488
1741,189253.83926035007
1742,169514.68166777559
1743,174381.48700729109
1744,305102.9163056599
1745,231490.22356354873
1746,221434.9210260648
1747,224091.18930083132
1748,221724.1103728202
1749,145502.6882300476
1750,127613.4294539071
1751,241944.67564942004
1752,118199.10713197908
1753,154754.57508374934
1754,200064.2240512051
1755,167902.1888270546
1756,131056.88404170069
1757,122712.27297634789
1758,145255.1765581281
1759,164555.58335744753
1760,167011.0257548856
1761,135146.73530301268
1762,166510.38125265721
1763,183722.42011957342
1764,115840.0923411478
1765,185632.15860406627
1766,182408.271302697
1767,234399.20435659224
1768,145150.71817849754
1769,179422.3273610658
1770,147520.1869908288
1771,128298.42243316188
1772,145694.6774100341
1773,120741.78114495933
1774,136942.66350626116
1775,141178.51682013585
1776,129975.02128324204
1777,111424.48930538382
1778,141751.63535851327
1779,113584.61540246099
1780,180354.6684007472
1781,132214.79103394164
1782,88541.81355657203
1783,129413.142002451
1784,101727.20979112509
1785,125862.54543490191
1786,143999.38059626127
1787,182212.28186703566
1788,50204.91145991982
1789,102258.8018239412
1790,84165.94310240523
1791,199453.87765381965
1792,167277.40847982868
1793,130494.80650473177
1794,156577.13761753993
1795,130064.4113823674
1796,129438.16761006432
1797,128624.96226302878
1798,126102.15794106747
1799,113050.15494308373
1800,128617.87412302152
1801,117174.30121120492
1802,146071.4757459511
1803,155385.4462971687
1804,138998.14084669927
1805,135831.6695061369
1806,114335.93367068381
1807,132725.0906591159
1808,128842.86748528376
1809,117261.1679422107
1810,142947.37638848694
1811,91491.57333419741
1812,99354.54063748349
1813,116251.77852770171
1814,90482.19988914934
1815,50195.05620478627
1816,87195.12321919497
1817,107502.96185757617
1818,160842.273228374
1819,119096.92920910548
1820,62901.40398593672
1821,110364.63472341205
1822,158389.07197440672
1823,39924.78622191437
1824,141528.81937006378
1825,133814.3150971743
1826,99419.98454763353
1827,108742.86696140644
1828,138001.07141420347
1829,120515.83614507827
1830,153084.6822658398
1831,167655.99110708738
1832,86352.8114530122
1833,144822.17211778736
1834,109620.15425743208
1835,123484.48371951953
1836,126299.2342442816
1837,89017.54746865985
1838,116407.78139093747
1839,85994.84071466762
1840,158733.59428482974
1841,144472.24417755852
1842,73759.06332361276
1843,129049.16246121409
1844,139057.54182299736
1845,128910.68414866083
1846,154800.50562086265
1847,162485.64025371664
1848,44395.90648680394
1849,124851.1372448162
1850,120176.38038279311
1851,158380.76252634646
1852,130090.8429835675
1853,120101.2125896962
1854,167336.7558838922
1855,138881.44606779134
1856,213418.77004037637
1857,163163.61967694483
1858,131535.0882065609
1859,114773.1798833406
1860,140093.41255027565
1861,117142.57991853947
1862,286278.9674842707
1863,283786.05610792374
1864,283789.84199045796
1865,349543.3198270843
1866,343109.8902930509
1867,248566.2409364277
1868,306757.3322638816
1869,207562.62149288793
1870,234550.3364964062
1871,256362.05814670143
1872,174760.64053012853
1873,225979.4706809411
1874,148956.10087449424
1875,203515.52209808675
1876,198449.03566906377
1877,213792.2273054809
1878,200777.52095168972
1879,136784.68709416658
1880,138146.96650465383
1881,240058.14969592405
1882,250169.66179262134
1883,191369.460199552
1884,200447.29359415133
1885,265138.1554766762
1886,312682.63273970434
1887,213978.09433126007
1888,264715.57089321327
1889,159897.2293630601
1890,116690.16404348251
1891,135142.7884916527
1892,99273.19513899
1893,125264.89753673984
1894,125833.51713504165
1895,135030.75434988065
1896,124478.82907502547
1897,104182.87109739396
1898,102193.64062959663
1899,156639.49101412657
1900,166824.03938977653
1901,176194.26466022086
1902,140340.89148830614
1903,218165.81178058762
1904,138634.41513091818
1905,191315.29373567124
1906,175114.76119141915
1907,212662.02175046297
1908,110943.4883907459
1909,142031.46673243667
1910,123850.31277796514
1911,218917.32742618426
1912,301379.9172639074
1913,148507.09926634605
1914,59278.16479424568
1915,322927.2319229769
1916,69545.94574805078
1917,264055.0350330996
1918,141078.1596906929
1919,162048.08468770218
1920,163496.63116639366
1921,454722.02033912623
1922,301475.67716529
1923,219278.5198311285
1924,215525.8728958332
1925,206325.29627720066
1926,397786.2085339491
1927,126849.23034390743
1928,163329.711857831
1929,123892.16968192803
1930,135621.23765362345
1931,140714.51817541683
1932,125334.16577908039
1933,183264.9529044529
1934,178787.98165386522
1935,173097.50926391312
1936,185713.43611058165
1937,184166.56427501256
1938,179750.3577944855
1939,245183.54870395493
1940,198721.66297384782
1941,174232.89920047892
1942,193672.49078738966
1943,221204.22702408652
1944,349079.2007823916
1945,394083.85955579474
1946,151735.6550923616
1947,320820.78155936033
1948,181856.99688434208
1949,256046.57527610235
1950,188610.9452111964
1951,262320.03560734773
1952,225893.92864777928
1953,173448.70137766137
1954,187009.02403121412
1955,131064.0703985659
1956,294058.6591274921
1957,158005.96302877666
1958,289596.78766293183
1959,132417.81544896896
1960,108653.85373428387
1961,118498.92077043517
1962,96052.94018114904
1963,101224.99183633723
1964,102678.46140613349
1965,143783.3627352535
1966,148914.9546415117
1967,298525.29543630534
1968,460871.25341335335
1969,397404.0657951487
1970,446406.31575936335
1971,479549.0153091465
1972,381624.3290461858
1973,268820.00093059556
1974,336072.3698014838
1975,512207.65464747546
1976,273207.00779490126
1977,359520.3282440073
1978,397570.18547256885
1979,321767.4327841052
1980,193515.38463033145
1981,343175.4197295216
1982,231952.57545166434
1983,217838.26509387488
1984,176694.42832842548
1985,219666.15768169356
1986,206512.57605715966
1987,190912.40849868135
1988,175133.5498800059
1989,196021.71834403623
1990,210078.948012462
1991,260533.2668181732
1992,223058.59572556624
1993,166686.5883904906
1994,232461.8504995144
1995,184312.3880988784
1996,259435.75138289857
1997,357676.66734601837
1998,337210.4209959757
1999,273030.7873079801
2000,312832.1236630173
2001,274735.7860667689
2002,244561.02739851832
2003,244555.82789402085
2004,271467.2962193731
2005,234158.43134362466
2006,237424.7475058509
2007,243344.3520289336
2008,215828.74050714792
2009,189373.21346438627
2010,195752.7462936542
2011,146243.8014651445
2012,177708.04457239408
2013,183226.07061093487
2014,183901.82704946047
2015,209457.72505680576
2016,193990.57192965416
2017,198395.40950774783
2018,118002.74486123523
2019,133935.55687824482
2020,108800.891767185
2021,104703.64694255053
2022,186983.30751924403
2023,132536.6734860555
2024,243466.8369399155
2025,375187.0821816324
2026,174345.01458590614
2027,141415.01129475256
2028,155462.5501644567
2029,171217.76678651225
2030,281295.2336667974
2031,259732.32241194815
2032,274811.2960018412
2033,259656.1301322142
2034,167881.5237812806
2035,226177.74475779347
2036,186563.84857701874
2037,198710.66284913995
2038,338262.5453092201
2039,226206.43493030508
2040,313742.339948185
2041,291261.71893821424
2042,200657.09623785614
2043,171739.84808491624
2044,184198.7029744228
2045,223361.65906981687
2046,132965.40588760632
2047,141052.50609525808
2048,141877.04980249258
2049,138853.95713335447
2050,185651.1230272858
2051,112158.37122668014
2052,133344.11670895337
2053,150668.9805237202
2054,78929.3634966692
2055,164952.25367132117
2056,143684.35635136953
2057,112391.78379626434
2058,239988.0340275758
2059,124792.06987199352
2060,170024.66389704956
2061,187840.48135101356
2062,130103.23783708789
2063,113805.8750767096
2064,135094.4260102341
2065,128173.7709009574
2066,179518.6405881064
2067,107080.31124379631
2068,141411.60181630283
2069,80514.63775918203
2070,111410.03441197713
2071,83325.4086587172
2072,137616.31152552945
2073,134479.86771630353
2074,190800.71121134577
2075,149681.55105794533
2076,123677.93924290825
2077,156405.5956210996
2078,125365.85876868959
2079,126263.96365022458
2080,113291.16085651075
2081,121577.2944055265
2082,125625.29391425356
2083,144957.7389109124
2084,104976.4176643683
2085,117763.35183982804
2086,132423.5896128548
2087,115882.59371650705
2088,95176.73480593802
2089,64818.01368665794
2090,123601.43219653134
2091,113616.78562151706
2092,132898.2128883015
2093,121022.15745572113
2094,134351.53241809973
2095,150005.8590947254
2096,76154.04746605466
2097,90202.50608701564
2098,149366.6714493397
2099,54794.5607184753
2100,79132.83293771074
2101,125523.64417937455
2102,126537.61972747803
2103,99254.641009868
2104,133065.60791458833
2105,115299.60644122826
2106,65841.58750769965
2107,230491.51706996368
2108,119515.97236073331
2109,113761.32998151748
2110,133415.62389773555
2111,157915.17643105556
2112,137958.32923971483
2113,120330.91535586171
2114,106496.79210535935
2115,160787.97823128736
2116,128025.21516693014
2117,152078.07876402783
2118,123510.4726946545
2119,103365.08199411789
2120,118717.72417633106
2121,88207.85259735485
2122,105858.79111179142
2123,81100.28379576138
2124,171540.8643827791
2125,134410.23911771417
2126,156525.39029566498
2127,168568.25040647306
2128,128682.22227704371
2129,104851.14907927212
2130,140509.16170277778
2131,163986.11476527248
2132,114503.39638312515
2133,126848.93384946582
2134,128881.61544269929
2135,97628.72088361635
2136,61264.49678959367
2137,107184.8265707136
2138,126226.7373038147
2139,147131.84231375664
2140,140084.8896638916
2141,151296.17003452164
2142,126518.87350819036
2143,141100.56398395926
2144,110935.52840896846
2145,137655.83737680977
2146,175473.04137680636
2147,137926.42154372326
2148,134897.07238030707
2149,150426.882122287
2150,235136.18808040558
2151,130557.91561772197
2152,201077.1779333259
2153,180312.82366177856
2154,105691.01175663114
2155,137551.71178597774
2156,268971.093185371
2157,234343.68195665284
2158,246071.24338036685
2159,221156.1682325891
2160,174251.14521408142
2161,243099.42081460977
2162,359640.713649131
2163,350673.33978364454
2164,248028.74955298335
2165,206151.8889204539
2166,152990.93862580348
2167,214654.92267160583
2168,199050.30414661486
2169,199958.61793020702
2170,216513.51583197684
2171,152917.41614530733
2172,137792.56817251796
2173,178874.5337343202
2174,238129.4202915959
2175,309869.45950828097
2176,326591.08396805974
2177,235422.7725269375
2178,211380.50492197042
2179,138220.98730950704
2180,215986.76083517456
2181,186349.75963086323
2182,225311.13045175967
2183,190629.7526432826
2184,125302.56067469518
2185,105299.44254794621
2186,147382.99941951933
2187,155745.3583990783
2188,158446.26887103097
2189,248451.96530195506
2190,74434.26347425567
2191,78861.85405551127
2192,95270.97031352905
2193,115326.25544383023
2194,101609.70137339843
2195,107248.43952680202
2196,106445.71816936822
2197,111292.07467239533
2198,168632.00226570366
2199,184363.39588132993
2200,138238.14987268267
2201,144830.02462191414
2202,218157.95265724452
2203,149927.94694507722
2204,176709.01010583667
2205,101834.58489954354
2206,145150.40911163538
2207,218231.4344345226
2208,262859.04104678775
2209,223493.8164235233
2210,120797.47789355266
2211,127020.5961547717
2212,121032.3767039387
2213,103808.68949002532
2214,120226.7430432885
2215,104550.32224440726
2216,145740.37664009182
2217,99133.34169974421
2218,68219.44552381075
2219,70872.12032952785
2220,65372.71837444378
2221,327784.2270220588
2222,277924.04872124223
2223,277654.44615098136
2224,216795.66175302785
2225,117326.80647915423
2226,189758.06980405215
2227,200054.99568620202
2228,268403.3956837683
2229,238925.58979321882
2230,153820.81838245437
2231,211379.26446448383
2232,182818.1201812377
2233,174779.88992253973
2234,270495.55749202275
2235,237599.8230654797
2236,273865.7759409847
2237,350099.5958915686
2238,204594.52902794236
2239,110265.35502288862
2240,161396.5940708098
2241,151654.16670399636
2242,120847.53359030951
2243,117045.40322784889
2244,101433.62262852224
2245,111242.49279935409
2246,147054.34392656485
2247,111084.6429710547
2248,120231.03165506407
2249,118901.93112606133
2250,127933.31043540937
2251,119882.9038212052
2252,186949.98413176017
2253,155168.9363433194
2254,180436.07113926063
2255,187509.02505613837
2256,186046.89696894053
2257,196152.69764701676
2258,165046.33495201767
2259,173468.75437886332
2260,156951.3150001878
2261,192233.03875850647
2262,223291.52308374393
2263,355174.74446558487
2264,395780.22096572723
2265,177496.8350376939
2266,308527.4308746855
2267,383830.1217453014
2268,397268.98540036846
2269,145788.48108155417
2270,189336.87983997492
2271,229491.09030565203
2272,201294.05941995047
2273,160256.7181662931
2274,171577.76957578913
2275,170049.83719718643
2276,192101.34342981008
2277,191187.31558965836
2278,151214.08695591593
2279,135569.97050112224
2280,120752.85616991032
2281,166802.6013490763
2282,181422.06667178456
2283,105031.53934982716
2284,111782.95566517298
2285,154596.60475913886
2286,120964.99545691417
2287,366391.8418285928
2288,277825.2850445317
2289,362357.26634221687
2290,454018.39848466765
2291,335713.1678563426
2292,436543.47074056556
2293,515228.6701008469
