Id,SalePrice
1461,116450.42542504391
1462,158650.82989373527
1463,185699.17820676812
1464,196267.47115565784
1465,188516.4964046855
1466,177034.44886751255
1467,179778.97325723
1468,170289.54381502068
1469,187605.1340402137
1470,120745.77076641921
1471,201766.88439382904
1472,95163.98861525294
1473,97935.18848323957
1474,153564.68454958682
1475,125141.02090297561
1476,369013.09630609845
1477,254789.9683043703
1478,283080.0982756426
1479,252355.36983786212
1480,475036.6678345597
1481,349868.6110823101
1482,210675.78191438684
1483,169729.405194792
1484,165508.04112234002
1485,178589.30067175798
1486,195413.56772048303
1487,340340.9433667092
1488,232920.91886533084
1489,197151.71024590658
1490,224314.23029658542
1491,192798.56425599576
1492,84070.88618298176
1493,185424.57802845526
1494,296443.9372370845
1495,286410.95968590945
1496,232527.05159270234
1497,176166.1907387518
1498,159977.6437933897
1499,160238.28291513165
1500,154260.47293189002
1501,178806.36539055125
1502,151979.9324334521
1503,290993.6182712571
1504,240314.27768765265
1505,229776.49906062713
1506,179670.52461867133
1507,245704.89059776557
1508,194263.32362392373
1509,162504.11538608826
1510,146565.68976238903
1511,143319.70976664394
1512,167327.94213538698
1513,135422.0224487134
1514,157361.52068179712
1515,192038.53789171294
1516,155381.89360846434
1517,166581.8797449933
1518,128015.86252089495
1519,229021.44966791308
1520,130893.61017506421
1521,131664.63937278013
1522,172964.8544298879
1523,108199.67508278067
1524,122795.82604631459
1525,126538.39414247313
1526,113293.16225608563
1527,101465.61745938739
1528,141899.93167358555
1529,145034.44627046413
1530,181592.44077233732
1531,101777.82679961984
1532,100864.8084231355
1533,142133.3443169401
1534,121545.1113089546
1535,152722.11970561554
1536,109694.83755343083
1537,60216.5767688455
1538,165786.07829171143
1539,185807.17627265956
1540,91412.90827288167
1541,138749.00766990337
1542,133853.23710871174
1543,217391.76096208536
1544,80314.24888650281
1545,106715.63591540551
1546,130532.74800731108
1547,132396.37865995013
1548,134921.59676030494
1549,114429.00278183234
1550,135888.45476339245
1551,110735.04992362527
1552,128033.2141508478
1553,150495.09566950912
1554,119419.55074725245
1555,164548.893283372
1556,79989.85953376335
1557,104591.63573628048
1558,95589.67668899342
1559,81373.77465843955
1560,131120.55985832043
1561,125858.30410927643
1562,129707.44902064434
1563,118385.95675574489
1564,151611.00349911058
1565,147471.75536568277
1566,234108.50681395896
1567,68881.8005911507
1568,215717.90032412825
1569,133020.58193494144
1570,136028.09856059187
1571,124516.10307083966
1572,144189.98090194134
1573,238381.95357560634
1574,102739.37848829443
1575,219524.37039349874
1576,227285.34333857556
1577,193308.8671730231
1578,149427.73876159085
1579,143301.32115204632
1580,196354.6075927408
1581,150811.45422440718
1582,125999.31128292286
1583,338309.3314702766
1584,228436.06657543912
1585,140668.6306477647
1586,71447.51480172195
1587,94999.80029333169
1588,146888.52482531156
1589,91227.68738731573
1590,134086.0030896712
1591,92416.98267479136
1592,121202.23778663372
1593,132549.20510971601
1594,135033.16402923554
1595,101462.77720049731
1596,245737.05652545637
1597,187502.1998675626
1598,208671.2267335948
1599,171740.3602697899
1600,168290.21654213817
1601,61692.7526441141
1602,109519.18626886678
1603,86945.34824690215
1604,265261.0108509828
1605,250965.65255532993
1606,172698.48051521837
1607,161143.77473520327
1608,219970.04094667616
1609,187956.7450679267
1610,156717.5950323168
1611,137352.42311493444
1612,165149.50157988514
1613,161915.5070027639
1614,127439.50004176013
1615,86125.13125150377
1616,72454.91668272855
1617,90803.73616454501
1618,125664.86347991518
1619,144592.72617790932
1620,160228.14497337135
1621,142396.9063122252
1622,136747.62265670256
1623,286908.37670027546
1624,201192.09927375952
1625,120868.84348272001
1626,164945.19790623858
1627,187670.4885648578
1628,288487.2946515106
1629,182161.09807549798
1630,343249.2809110019
1631,218509.74101560022
1632,241056.14083640286
1633,173374.46830489527
1634,188608.6641429525
1635,182344.69787967828
1636,155471.19539451195
1637,188043.13516447903
1638,195574.03901485365
1639,182644.40526485295
1640,264641.2903296194
1641,178226.6299663511
1642,221998.22234651513
1643,219135.26421315852
1644,225662.76606755154
1645,193336.8045892013
1646,158434.12411969062
1647,155838.9001935598
1648,126783.31969549617
1649,139504.51651264532
1650,116572.11530531182
1651,123789.25992013529
1652,97224.82977030808
1653,98622.55611129859
1654,148400.10953140428
1655,149637.93754379707
1656,144638.42352670664
1657,147917.6286649369
1658,144179.64617726492
1659,135627.69145486178
1660,156196.4648263644
1661,447681.03147189546
1662,422419.8029557801
1663,386152.784896729
1664,426668.6724741266
1665,309351.3376082987
1666,334829.79241505737
1667,362600.1602993888
1668,342579.58639371046
1669,302571.0275486871
1670,350493.58078379167
1671,272017.50660952996
1672,441304.7893297783
1673,313081.5536638512
1674,249704.7580218204
1675,187957.47060535525
1676,189535.55800761603
1677,223928.74150239083
1678,442688.669693385
1679,401263.02914328885
1680,335885.9299339022
1681,243677.32245287462
1682,310656.429637904
1683,180077.33539048972
1684,173779.27377580383
1685,173971.22338435537
1686,173744.0811039101
